"","feature","g1_tag","g0_tag","g1_avg","g0_avg","g1_pct","g0_pct","log2FC","Pval","FDR","Zscore"
"2899","COPS4","Severe","NonSevere",0.0619378051914675,0.0463779225756995,0.0596247751220766,0.0440781908777309,0.015559882615768,0.00869154343994317,0.0547041405985394,2.62395434669743
"7773","MCM2","Severe","NonSevere",0.0377794911333847,0.0222307397470295,0.0336674376766898,0.0199310080490609,0.0155487513863552,0.000910093989839577,0.00873711758193713,3.31693926249502
"3481","DEDD2","Severe","NonSevere",0.10331534309946,0.0877730931391338,0.0958622462092007,0.0812571866615562,0.0155422499603265,0.0542666528758868,0.207545722919284,1.92470197826334
"4198","ENPP4","Severe","NonSevere",0.0573117450526857,0.0417784591797624,0.0506296581855564,0.0333461096205443,0.0155332858729233,0.0171881628317838,0.0911275752485888,2.38265781681043
"7177","LEMD3","Severe","NonSevere",0.0979182729375482,0.0824070525105404,0.0891801593420714,0.0716749712533538,0.0155112204270078,0.0605074559885229,0.224110892201159,1.8770776218835
"13206","SSBP3","Severe","NonSevere",0.13775379079928,0.122269068608662,0.120020560267283,0.102721349175929,0.0154847221906181,0.123247921121426,0.353874558097848,1.54128301389885
"7653","MAP3K4","Severe","NonSevere",0.0706759187869442,0.0551935607512457,0.0629658185556412,0.0494442315063243,0.0154823580356985,0.0225898304169821,0.112699233862719,2.28030120457202
"13983","TM7SF3","Severe","NonSevere",0.0699049087638139,0.0544269835185895,0.0645078386019018,0.0502108087389804,0.0154779252452244,0.0198423714102831,0.1019370435046,2.32931524363969
"11271","RCC1","Severe","NonSevere",0.0442045746594706,0.0287466462246071,0.0416345412490362,0.0279800689919509,0.0154579284348634,0.00161230185181807,0.0139223980119227,3.15367200196178
"14670","TSR1","Severe","NonSevere",0.0652788486250321,0.0498275201226524,0.0603957851452069,0.044461479494059,0.0154513285023798,0.0171972544440022,0.0911460100045481,2.38246312053295
"8605","NCK1","Severe","NonSevere",0.0637368285787715,0.04829436565734,0.05988177846312,0.0463779225756995,0.0154424629214315,0.0111543224103504,0.0660391210830154,2.5378266366897
"1169","AUP1","Severe","NonSevere",0.216653816499614,0.20122652357225,0.192752505782575,0.182828669988501,0.0154272929273646,0.187974374014142,0.445012862419714,1.31659512427295
"11792","RSU1","Severe","NonSevere",0.1721922384991,0.156765044078191,0.148290927782061,0.13683403602913,0.0154271944209096,0.162827542358173,0.405358430093939,1.39562469354442
"11935","SCAF4","Severe","NonSevere",0.105114366486764,0.0896895362207742,0.0932922127987664,0.0789574549635876,0.0154248302659901,0.070018078966624,0.247533426381571,1.81179369976748
"12233","SGTB","Severe","NonSevere",0.0801850424055513,0.0647757761594481,0.0711899254690311,0.0597930241471828,0.0154092662461032,0.032844386310164,0.146805002026212,2.13398038727594
"12376","SLAIN2","Severe","NonSevere",0.167566178360319,0.152165580682254,0.143664867643279,0.134917592947489,0.0154005976780649,0.155691172078396,0.396313675667273,1.41971327403648
"106","ABRACL","Severe","NonSevere",0.123104600359805,0.107704101188195,0.115137496787458,0.100421617477961,0.01540049917161,0.0759243146916314,0.26182097168617,1.77483996906798
"2745","CMTR2","Severe","NonSevere",0.0552557183243382,0.0398620160981219,0.0514006682086867,0.0371789957838252,0.0153937022262163,0.00734995279327002,0.0479385832245663,2.68055799163606
"14776","TULP4","Severe","NonSevere",0.0989462863017219,0.0835569183595247,0.0848111025443331,0.0743579915676504,0.0153893679421972,0.0653309979808653,0.235842433004529,1.84298638762463
"14831","UBA52","Severe","NonSevere",1.12079157029041,1.10540436949023,0.626060138781804,0.61172863165964,0.0153872008001876,0.603455915360807,0.817115834017555,0.519437171728553
"793","AQP3","Severe","NonSevere",0.0981752762785916,0.0827903411268685,0.0776150089951169,0.0617094672288233,0.0153849351517231,0.113134042781341,0.33835765650743,1.58426229303168
"14259","TMX2","Severe","NonSevere",0.0755589822667695,0.0601763127635109,0.0727319455152917,0.0574932924492143,0.0153826695032585,0.019828355733637,0.101929552558538,2.32958008500194
"1253","BATF","Severe","NonSevere",0.0747879722436392,0.0594097355308547,0.0704189154459008,0.0548102721349176,0.0153782367127844,0.0233599010819778,0.115188803892384,2.26749668662409
"5756","HAT1","Severe","NonSevere",0.0732459521973786,0.0578765810655424,0.0706759187869442,0.0555768493675738,0.0153693711318362,0.017390174265844,0.0919283910881507,2.37835289213197
"11216","RBM18","Severe","NonSevere",0.0732459521973786,0.0578765810655424,0.0691338987406836,0.0528938290532771,0.0153693711318362,0.0236324714824156,0.116001887593208,2.26305220270287
"15979","ZNF586","Severe","NonSevere",0.0287843741968646,0.0134151015714833,0.0264713441274737,0.0126485243388271,0.0153692726253812,5.28708477995617e-05,0.000773752308793696,4.04255968867576
"16007","ZNF622","Severe","NonSevere",0.0943202261629401,0.0789574549635876,0.0860961192495502,0.0735914143349942,0.0153627711993525,0.0457997610915735,0.183000236601072,1.99723407476516
"6644","KAT6B","Severe","NonSevere",0.159085068105885,0.143733231123036,0.122076586995631,0.113836719049444,0.0153518369828497,0.199288037422087,0.459682011865609,1.28358261063096
"7235","LILRA3","Severe","NonSevere",0.0701619121048574,0.0548102721349176,0.0619378051914675,0.0486776542736681,0.0153516399699398,0.0266328397551095,0.125723043468561,2.21685736871589
"2395","CEP104","Severe","NonSevere",0.0904651760472886,0.0751245688003066,0.079414032382421,0.0640091989267919,0.015340607246982,0.0562153202678699,0.21297538138357,1.90936269052259
"15090","UTP14C","Severe","NonSevere",0.0678488820354665,0.052510540436949,0.0624518118735544,0.0471444998083557,0.0153383415985174,0.021354339459724,0.108096771683555,2.30166025100942
"9900","PFDN4","Severe","NonSevere",0.044461578000514,0.0291299348409352,0.0418915445900797,0.0272134917592947,0.0153316431595788,0.00242583649027381,0.0195536393163382,3.03244207647921
"14923","UCHL5","Severe","NonSevere",0.109226419943459,0.0939057110003833,0.0997172963248522,0.0843234955921809,0.015320708943076,0.0731807264309389,0.25570725632369,1.79170192249032
"15407","XPO7","Severe","NonSevere",0.131071703932151,0.115753162131085,0.113338473400154,0.101188194710617,0.0153185418010664,0.115878607175558,0.340411403200024,1.57231029264124
"11340","RFC4","Severe","NonSevere",0.0421485479311231,0.0268302031429667,0.0400925212027756,0.0249137600613262,0.0153183447881565,0.00152888532965737,0.0133368750358182,3.16914417795319
"15017","URB1","Severe","NonSevere",0.0406065278848625,0.0252970486776543,0.0364944744281676,0.0222307397470295,0.0153094792072082,0.00205646418520713,0.0170329793789044,3.08195428298095
"14498","TRIM28","Severe","NonSevere",0.0835260858391159,0.0682253737064009,0.0809560524286816,0.0651590647757762,0.015300712132715,0.0277559713972951,0.129522428598395,2.20071831524668
"572","ANAPC7","Severe","NonSevere",0.0593677717810332,0.0440781908777309,0.0557697250064251,0.0425450364124186,0.0152895809033022,0.00869389446496437,0.0547041405985394,2.62386222687829
"3236","CXXC5","Severe","NonSevere",0.124132613723978,0.108853967037179,0.102801336417373,0.0877730931391338,0.0152786466867994,0.125434925545899,0.358379194176721,1.53235471658335
"9169","NUS1","Severe","NonSevere",0.124132613723978,0.108853967037179,0.11153945001285,0.0996550402453047,0.0152786466867994,0.0887203672601711,0.28725298007611,1.70218674220957
"3616","DLG3","Severe","NonSevere",0.0352094577229504,0.0199310080490609,0.0300693909020817,0.0168646991184362,0.0152784496738895,0.00118148978507367,0.0108608749552016,3.2433114582105
"1875","CASP10","Severe","NonSevere",0.121819583654588,0.10655423533921,0.110254433307633,0.0931391337677271,0.0152653483153771,0.0937284613506943,0.297243180614802,1.67604968307847
"1065","ATG2B","Severe","NonSevere",0.0742739655615523,0.0590264469145266,0.0673348753533796,0.0521272518206209,0.0152475186470257,0.0285912045977076,0.132355534058061,2.18907754113326
"993","ASB7","Severe","NonSevere",0.0493446414803392,0.0341126868532005,0.0457465947057312,0.0314296665389038,0.0152319546271388,0.00482726232735564,0.0339834243808723,2.81834026503462
"11368","RGL4","Severe","NonSevere",0.0267283474685171,0.0114986584898429,0.0228732973528656,0.0107320812571867,0.0152296889786742,7.63604914772546e-05,0.00106497956927985,3.95554462719882
"15766","ZNF263","Severe","NonSevere",0.0665638653302493,0.0513606745879647,0.0627088152145978,0.0486776542736681,0.0152031907422846,0.0156141704962398,0.0849750063144341,2.4178113282259
"6954","KLHL9","Severe","NonSevere",0.083012079157029,0.0678420850900728,0.073502955538422,0.0597930241471828,0.0151699940669562,0.0493627782184756,0.194108873973151,1.96544480349162
"7895","METTL2A","Severe","NonSevere",0.038550501156515,0.0233806055960138,0.036751477769211,0.0226140283633576,0.0151698955605012,0.000654859289295209,0.00662779657258006,3.4078122791241
"3013","CREB3L2","Severe","NonSevere",0.104857363145721,0.0896895362207742,0.0945772295039835,0.0827903411268685,0.0151678269249466,0.0657520572332679,0.237046168582028,1.84011021951009
"3771","DPAGT1","Severe","NonSevere",0.0377794911333847,0.0226140283633576,0.036751477769211,0.0214641625143733,0.0151654627700271,0.00057164198798179,0.00590708849961577,3.4447243675502
"15822","ZNF354A","Severe","NonSevere",0.0346954510408635,0.0195477194327328,0.0313544076072989,0.0180145649674205,0.0151477316081307,0.000703606028475233,0.00702913247154888,3.38817014442008
