id,degree_.NonSevere,degree_.Severe,t_NonSevere,t_Severe,pval_NonSevere,pval_Severe,Z_NonSevere,Z_Severe,MeanAct.Aim_NonSevere,MeanAct.Aim_Severe,log2FC.MeanAct.Aim_NonSevere,log2FC.MeanAct.Aim_Severe
RSRC1.TF,2,44,68.20094374,-68.20094374,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.05416676,-0.179797104,1.233963864,-1.233963864
RSRC2.TF,7,9,46.14699338,-46.14699338,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.321343276,0.532230828,0.789112448,-0.789112448
RSRP1.TF,9,11,18.03543904,-18.03543904,7.60E-69,7.60E-69,8.748303892,-8.748303892,1.515053074,1.175880027,0.339173047,-0.339173047
RSU1.TF,5,6,27.53497279,-27.53497279,1.31E-150,1.31E-150,13.05638785,-13.05638785,1.161214941,0.588322916,0.572892024,-0.572892024
RTCA-AS1.TF,26,45,-17.15674143,17.15674143,8.64E-63,8.64E-63,-8.341752599,8.341752599,-0.239731374,-0.201618749,-0.038112625,0.038112625
RTCA.TF,NA,34,NA,NA,NA,NA,NA,NA,NA,-0.14330076,NA,NA
RTCB.TF,2,23,66.48423318,-66.48423318,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.203491961,-0.045961651,1.249453611,-1.249453611
RTEL1.TF,30,54,-39.71259116,39.71259116,2.24E-257,2.24E-257,-17.12462692,17.12462692,-0.257374248,-0.164090456,-0.093283792,0.093283792
RTF1.TF,7,16,51.50349069,-51.50349069,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.557212047,0.714986585,0.842225462,-0.842225462
RTF2.TF,10,12,17.66564449,-17.66564449,3.83E-66,3.83E-66,8.569255788,-8.569255788,1.026238092,0.742978666,0.283259426,-0.283259426
RTKN.TF,37,NA,NA,NA,NA,NA,NA,NA,-0.248036531,NA,NA,NA
RTKN2.TF,30,63,-27.78245011,27.78245011,1.78E-149,1.78E-149,-13.00630847,13.00630847,-0.228760905,-0.164775246,-0.063985659,0.063985659
RTL10.TF,37,60,-35.8240137,35.8240137,3.43E-224,3.43E-224,-15.97125755,15.97125755,-0.24901477,-0.174156271,-0.074858499,0.074858499
RTL5.TF,40,72,-37.94522869,37.94522869,3.45E-244,3.45E-244,-16.67582571,16.67582571,-0.25478281,-0.18223993,-0.072542881,0.072542881
RTL6.TF,38,64,-20.56666383,20.56666383,1.09E-87,1.09E-87,-9.907862264,9.907862264,-0.238404833,-0.199201248,-0.039203585,0.039203585
RTL8A.TF,NA,50,NA,NA,NA,NA,NA,NA,NA,-0.169092811,NA,NA
RTL8B.TF,36,NA,NA,NA,NA,NA,NA,NA,-0.245127619,NA,NA,NA
RTL8C.TF,3,21,71.28748784,-71.28748784,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.105917058,-0.002348288,1.108265346,-1.108265346
RTN1.TF,35,48,-30.96008365,30.96008365,4.01E-175,4.01E-175,-14.0944133,14.0944133,-0.239949797,-0.16657534,-0.073374457,0.073374457
RTN2.TF,30,56,-38.05653982,38.05653982,1.39E-244,1.39E-244,-16.68943627,16.68943627,-0.25430713,-0.170532293,-0.083774836,0.083774836
RTN3.TF,5,11,9.957605738,-9.957605738,4.58E-23,4.58E-23,4.910409657,-4.910409657,1.163694667,0.97777685,0.185917817,-0.185917817
RTN4.TF,19,22,-38.29691307,38.29691307,1.23E-246,1.23E-246,-16.76005363,16.76005363,0.97828947,1.511883688,-0.533594218,0.533594218
RTN4IP1.TF,35,63,-34.01271852,34.01271852,2.61E-206,2.61E-206,-15.31391885,15.31391885,-0.247701651,-0.174650251,-0.0730514,0.0730514
RTN4R.TF,27,53,-28.25122985,28.25122985,6.52E-152,6.52E-152,-13.11357225,13.11357225,-0.233331435,-0.162035333,-0.071296101,0.071296101
RTN4RL2.TF,37,59,-37.83875893,37.83875893,2.11E-242,2.11E-242,-16.61405454,16.61405454,-0.244486896,-0.159250087,-0.085236809,0.085236809
RTP4.TF,5,53,-36.1081174,36.1081174,2.05E-240,2.05E-240,-16.54511805,16.54511805,-0.270933246,-0.189174401,-0.081758845,0.081758845
RTP5.TF,38,52,-34.81551932,34.81551932,3.82E-211,3.82E-211,-15.49438052,15.49438052,-0.244088479,-0.162335885,-0.081752593,0.081752593
RTRAF.TF,23,35,-42.36502665,42.36502665,1.43E-291,1.43E-291,-18.23699072,18.23699072,0.78540906,1.289008666,-0.503599606,0.503599606
RTTN.TF,40,56,-38.48437335,38.48437335,4.53E-244,4.53E-244,-16.67173663,16.67173663,-0.251426518,-0.162787512,-0.088639006,0.088639006
RUBCN.TF,5,34,-25.31472528,25.31472528,8.97E-131,8.97E-131,-12.15182876,12.15182876,-0.239473816,-0.143656049,-0.095817767,0.095817767
RUBCNL.TF,20,52,72.41551723,-72.41551723,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.424916439,-0.112454793,0.537371232,-0.537371232
RUFY1.TF,4,52,-7.508915929,7.508915929,6.80E-14,6.80E-14,-3.70007343,3.70007343,-0.209308742,-0.161340523,-0.047968219,0.047968219
RUFY2.TF,30,58,-21.15408125,21.15408125,9.61E-93,9.61E-93,-10.19658797,10.19658797,-0.229847805,-0.184799682,-0.045048123,0.045048123
RUFY3.TF,13,60,-3.979577246,3.979577246,6.99E-05,6.99E-05,-1.904180944,1.904180944,-0.189501068,-0.178459991,-0.011041077,0.011041077
RUFY4.TF,29,65,-29.77805346,29.77805346,2.69E-169,2.69E-169,-13.85471288,13.85471288,-0.241660977,-0.180541931,-0.061119046,0.061119046
RUNDC1.TF,24,68,-32.82513129,32.82513129,2.69E-198,2.69E-198,-15.00997724,15.00997724,-0.253991411,-0.186714066,-0.067277345,0.067277345
RUNDC3B.TF,25,65,-20.0265619,20.0265619,2.57E-84,2.57E-84,-9.710486911,9.710486911,-0.233834049,-0.191677938,-0.042156111,0.042156111
RUNX1.TF,2,25,27.7706562,-27.7706562,2.94E-159,2.94E-159,13.43170734,-13.43170734,0.952994914,0.4602246,0.492770314,-0.492770314
RUNX2.TF,25,55,-31.74150725,31.74150725,2.65E-185,2.65E-185,-14.50372357,14.50372357,-0.245549507,-0.171608947,-0.07394056,0.07394056
RUNX3.TF,8,26,70.65057627,-70.65057627,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.960244289,0.135091182,0.825153107,-0.825153107
RUSC1-AS1.TF,21,63,-35.67972386,35.67972386,9.04E-228,9.04E-228,-16.0996185,16.0996185,-0.247536819,-0.164717776,-0.082819043,0.082819043
RUSC1.TF,3,52,-31.30455195,31.30455195,6.49E-197,6.49E-197,-14.95695545,14.95695545,-0.26024855,-0.164388914,-0.095859636,0.095859636
RUSC2.TF,37,50,-21.34282435,21.34282435,1.02E-92,1.02E-92,-10.19508094,10.19508094,-0.23943912,-0.193898339,-0.045540782,0.045540782
RUVBL1.TF,NA,48,NA,NA,NA,NA,NA,NA,NA,-0.134741515,NA,NA
RUVBL2.TF,NA,31,NA,NA,NA,NA,NA,NA,NA,-0.187102753,NA,NA
RWDD1.TF,37,28,-72.09280726,72.09280726,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.482827498,1.340504573,-0.857677075,0.857677075
RWDD2A.TF,32,51,-35.84434678,35.84434678,2.00E-220,2.00E-220,-15.83507069,15.83507069,-0.259503288,-0.181576391,-0.077926897,0.077926897
RWDD2B.TF,32,47,-38.54157602,38.54157602,2.04E-243,2.04E-243,-16.64915502,16.64915502,-0.26335816,-0.175949022,-0.087409138,0.087409138
RWDD3.TF,2,39,-55.00400323,55.00400323,0.00E+00,0.00E+00,-18.75968967,18.75968967,-0.280756726,-0.108585443,-0.172171283,0.172171283
RWDD4.TF,NA,51,NA,NA,NA,NA,NA,NA,NA,-0.146524991,NA,NA
RXRA.TF,7,26,46.48601456,-46.48601456,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.630831266,-0.024228831,0.655060097,-0.655060097
RXRB.TF,14,46,-46.06328981,46.06328981,6.35360120248993e-317,6.35360120248993e-317,-19.01988686,19.01988686,-0.269534222,-0.15046511,-0.119069112,0.119069112
RXYLT1.TF,16,59,-20.87765806,20.87765806,2.51E-91,2.51E-91,-10.11645202,10.11645202,-0.202367239,-0.141785994,-0.060581245,0.060581245
RYBP.TF,2,57,32.67057103,-32.67057103,1.62E-213,1.62E-213,15.58217446,-15.58217446,0.263085593,-0.190633955,0.453719548,-0.453719548
RYK.TF,31,64,-31.3887341,31.3887341,4.39E-184,4.39E-184,-14.4553226,14.4553226,-0.231259728,-0.158908009,-0.072351719,0.072351719
RYR1.TF,21,54,-32.4986206,32.4986206,1.73E-193,1.73E-193,-14.82470305,14.82470305,-0.238615187,-0.154509229,-0.084105958,0.084105958
S100A10.TF,14,30,10.90429052,-10.90429052,2.67E-27,2.67E-27,5.379880634,-5.379880634,2.830354079,2.655953666,0.174400413,-0.174400413
S100A11.TF,21,47,-45.24694174,45.24694174,0.00E+00,0.00E+00,-18.75968967,18.75968967,1.812636287,2.532458008,-0.719821721,0.719821721
S100A12.TF,8,17,-15.78379078,15.78379078,5.10E-54,5.10E-54,-7.715249156,7.715249156,0.804211362,1.081674408,-0.277463046,0.277463046
S100A13.TF,24,43,-37.24615851,37.24615851,2.19E-232,2.19E-232,-16.26365468,16.26365468,-0.261024539,-0.172250891,-0.088773648,0.088773648
S100A2.TF,34,50,-24.69312033,24.69312033,4.24E-120,4.24E-120,-11.63611922,11.63611922,-0.235727463,-0.177437945,-0.058289518,0.058289518
S100A4.TF,70,62,-110.2577279,110.2577279,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.527830472,1.472006706,-0.944176234,0.944176234
S100A5.TF,39,54,-16.31942671,16.31942671,5.26E-57,5.26E-57,-7.934117671,7.934117671,-0.238614173,-0.204717587,-0.033896586,0.033896586
S100A6.TF,28,51,8.432565225,-8.432565225,5.07E-17,5.07E-17,4.151515959,-4.151515959,1.876758719,1.758554769,0.11820395,-0.11820395
S100A8.TF,100,100,-87.46442496,87.46442496,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.664073729,1.436785674,-0.772711944,0.772711944
S100A9.TF,128,116,-97.35692032,97.35692032,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.508438998,1.259170984,-0.750731987,0.750731987
S100B.TF,26,64,-42.67467434,42.67467434,3.99E-294,3.99E-294,-18.31741544,18.31741544,-0.25141232,-0.153894028,-0.097518292,0.097518292
S100P.TF,32,43,-19.83120995,19.83120995,5.88E-81,5.88E-81,-9.509736364,9.509736364,-0.220048136,-0.167712101,-0.052336035,0.052336035
S100PBP.TF,11,52,-12.42741026,12.42741026,6.69E-35,6.69E-35,-6.134236095,6.134236095,-0.203344207,-0.166121288,-0.03722292,0.03722292
S100Z.TF,22,58,-30.17154935,30.17154935,1.74E-172,1.74E-172,-13.98638609,13.98638609,-0.244723051,-0.177333016,-0.067390035,0.067390035
S1PR1.TF,6,48,151.5542058,-151.5542058,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.472548059,-0.138328791,1.61087685,-1.61087685
S1PR2.TF,34,46,-23.92261806,23.92261806,4.94E-113,4.94E-113,-11.28176663,11.28176663,-0.230712244,-0.171789243,-0.058923001,0.058923001
S1PR3.TF,34,58,-31.52730169,31.52730169,4.32E-182,4.32E-182,-14.37583902,14.37583902,-0.24167424,-0.170604501,-0.071069739,0.071069739
S1PR4.TF,4,18,63.719459,-63.719459,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.142792654,0.181838954,0.9609537,-0.9609537
S1PR5.TF,29,64,49.51153748,-49.51153748,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.44545424,-0.02529853,0.47075277,-0.47075277
SAAL1.TF,14,49,-26.71068764,26.71068764,2.95E-141,2.95E-141,-12.63791052,12.63791052,-0.255460526,-0.195547708,-0.059912818,0.059912818
SAC3D1.TF,7,47,-32.60297615,32.60297615,4.29E-205,4.29E-205,-15.26819786,15.26819786,-0.246455259,-0.147320981,-0.099134278,0.099134278
SACM1L.TF,2,56,-51.20037198,51.20037198,0.00E+00,0.00E+00,-18.75968967,18.75968967,-0.280756726,-0.174691496,-0.10606523,0.10606523
SACS.TF,22,62,-34.10342378,34.10342378,1.84E-211,1.84E-211,-15.50616853,15.50616853,-0.261105096,-0.19252555,-0.068579546,0.068579546
SAE1.TF,NA,38,NA,NA,NA,NA,NA,NA,NA,-0.163119655,NA,NA
SAFB.TF,4,30,81.20315447,-81.20315447,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.961884444,-0.11739612,1.079280564,-1.079280564
SAFB2.TF,4,27,84.74967038,-84.74967038,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.131864155,-0.071390724,1.203254879,-1.203254879
SAG.TF,42,53,-30.55072591,30.55072591,4.94E-170,4.94E-170,-13.8852168,13.8852168,-0.25782566,-0.195289501,-0.062536159,0.062536159
SAMD1.TF,8,63,-30.70999906,30.70999906,2.88E-185,2.88E-185,-14.50228739,14.50228739,-0.258635794,-0.189446748,-0.069189047,0.069189047
SAMD10.TF,40,42,-23.85852761,23.85852761,1.07E-111,1.07E-111,-11.21356745,11.21356745,-0.233948149,-0.174543558,-0.059404591,0.059404591
SAMD12.TF,31,64,-18.26045587,18.26045587,9.29E-71,9.29E-71,-8.872880466,8.872880466,-0.227883415,-0.189633753,-0.038249663,0.038249663
SAMD14.TF,39,NA,NA,NA,NA,NA,NA,NA,-0.253373149,NA,NA,NA
SAMD3.TF,12,61,65.27994161,-65.27994161,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.047004076,0.273116545,0.773887531,-0.773887531
SAMD4A.TF,7,56,52.4287834,-52.4287834,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.559769171,-0.166484075,0.726253246,-0.726253246
SAMD4B.TF,16,55,-32.54202234,32.54202234,1.52E-198,1.52E-198,-15.0195319,15.0195319,-0.248004571,-0.171792986,-0.076211585,0.076211585
SAMD8.TF,9,56,-31.36682454,31.36682454,4.11E-190,4.11E-190,-14.69314439,14.69314439,-0.256053618,-0.180334205,-0.075719413,0.075719413
SAMD9.TF,4,30,91.31776138,-91.31776138,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.164667715,-0.115200312,1.279868027,-1.279868027
SAMD9L.TF,6,35,87.52687363,-87.52687363,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.918209132,-0.037164527,0.955373659,-0.955373659
SAMHD1.TF,16,44,-24.50037599,24.50037599,7.41E-124,7.41E-124,-11.82018534,11.82018534,1.732478333,2.046219622,-0.313741289,0.313741289
SAMM50.TF,NA,16,NA,NA,NA,NA,NA,NA,NA,-0.092252041,NA,NA
SAMSN1.TF,5,9,85.79083035,-85.79083035,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.297388883,0.038248409,1.259140474,-1.259140474
SAP130.TF,29,59,-34.98845115,34.98845115,4.92E-216,4.92E-216,-15.67482637,15.67482637,-0.260032675,-0.190752127,-0.069280547,0.069280547
SAP18.TF,517,171,-60.82409225,60.82409225,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.949078429,1.43335157,-0.484273141,0.484273141
SAP25.TF,17,68,-28.20833229,28.20833229,2.36E-158,2.36E-158,-13.39293087,13.39293087,-0.233850209,-0.167298476,-0.066551733,0.066551733
SAP30.TF,6,47,99.38686333,-99.38686333,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.234481013,-0.15233684,1.386817853,-1.386817853
SAP30BP.TF,5,16,61.03244278,-61.03244278,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.810793884,0.038278341,0.772515543,-0.772515543
SAP30L-AS1.TF,37,56,-35.12129058,35.12129058,1.49E-214,1.49E-214,-15.6204331,15.6204331,-0.2591841,-0.188360793,-0.070823307,0.070823307
SAP30L.TF,22,57,-38.55712711,38.55712711,5.05E-254,5.05E-254,-17.01163343,17.01163343,-0.24724295,-0.151565341,-0.095677608,0.095677608
SAPCD2.TF,29,51,-32.90045625,32.90045625,1.67E-194,1.67E-194,-14.86402798,14.86402798,-0.259965335,-0.190706048,-0.069259287,0.069259287
SAR1A.TF,NA,21,NA,NA,NA,NA,NA,NA,NA,-0.094492805,NA,NA
SAR1B.TF,2,34,60.54124973,-60.54124973,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.891447741,-0.15519429,1.046642031,-1.046642031
SARAF.TF,23,67,-36.15097706,36.15097706,7.16E-245,7.16E-245,-16.69934799,16.69934799,2.080454668,2.450886757,-0.370432089,0.370432089
SARDH.TF,28,56,-33.86920893,33.86920893,7.36E-206,7.36E-206,-15.2969864,15.2969864,-0.254709874,-0.183016672,-0.071693202,0.071693202
SARM1.TF,34,46,-25.9277737,25.9277737,7.55E-130,7.55E-130,-12.10799341,12.10799341,-0.243096336,-0.183275051,-0.059821285,0.059821285
SARNP.TF,31,55,-29.91283696,29.91283696,2.78E-168,2.78E-168,-13.81253442,13.81253442,-0.235556974,-0.165864733,-0.06969224,0.06969224
SARS.TF,9,14,71.47096056,-71.47096056,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.971437118,0.114759892,0.856677226,-0.856677226
SARS2.TF,21,52,-30.47896442,30.47896442,5.50E-175,5.50E-175,-14.0888147,14.0888147,-0.24590488,-0.174282599,-0.07162228,0.07162228
SART1.TF,NA,42,NA,NA,NA,NA,NA,NA,NA,-0.115209457,NA,NA
SART3.TF,8,43,-28.23095074,28.23095074,1.46E-155,1.46E-155,-13.27255897,13.27255897,-0.255348154,-0.17568215,-0.079666004,0.079666004
SASH1.TF,27,59,-34.08818158,34.08818158,3.24E-209,3.24E-209,-15.42264936,15.42264936,-0.246132331,-0.167089445,-0.079042886,0.079042886
SASH3.TF,8,14,59.34613317,-59.34613317,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.544651344,0.61089915,0.933752194,-0.933752194
SASS6.TF,26,65,-28.31210737,28.31210737,3.75E-156,3.75E-156,-13.29810408,13.29810408,-0.237055261,-0.174457469,-0.062597792,0.062597792
SAT1.TF,25,35,-69.84823571,69.84823571,0.00E+00,0.00E+00,-18.75968967,18.75968967,1.754330677,2.784100149,-1.029769472,1.029769472
SAT2.TF,8,6,37.50025311,-37.50025311,9.99E-248,9.99E-248,16.79740734,-16.79740734,1.581070224,0.800578076,0.780492148,-0.780492148
SATB1.TF,4,36,78.33356616,-78.33356616,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.11799294,-0.036128406,1.154121346,-1.154121346
SATB2.TF,37,49,-39.58695432,39.58695432,4.75E-254,4.75E-254,-17.01251333,17.01251333,-0.249824813,-0.150753665,-0.099071148,0.099071148
SAV1.TF,43,57,-36.77991041,36.77991041,3.83E-228,3.83E-228,-16.11293839,16.11293839,-0.251109617,-0.171420356,-0.079689261,0.079689261
SAXO2.TF,29,56,-32.72690593,32.72690593,8.09E-195,8.09E-195,-14.87617025,14.87617025,-0.241506902,-0.166941348,-0.074565554,0.074565554
SAYSD1.TF,19,61,-23.02957106,23.02957106,8.04E-110,8.04E-110,-11.11704982,11.11704982,-0.219878462,-0.162358431,-0.057520031,0.057520031
SBDS.TF,6,9,23.0450882,-23.0450882,9.90E-110,9.90E-110,11.11237879,-11.11237879,1.288512951,0.837656072,0.45085688,-0.45085688
SBF1.TF,6,45,-5.430332728,5.430332728,5.85E-08,5.85E-08,-2.649042892,2.649042892,-0.160587275,-0.136847326,-0.023739949,0.023739949
SBF2-AS1.TF,34,52,-35.24264733,35.24264733,1.56E-217,1.56E-217,-15.72971483,15.72971483,-0.241055122,-0.156750342,-0.08430478,0.08430478
SBF2.TF,NA,34,NA,NA,NA,NA,NA,NA,NA,-0.176650503,NA,NA
SBK1.TF,23,56,-27.76426354,27.76426354,4.01E-149,4.01E-149,-12.99073295,12.99073295,-0.24818875,-0.186881071,-0.061307679,0.061307679
SBNO1.TF,2,11,43.46232213,-43.46232213,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.876580482,0.053476384,0.823104098,-0.823104098
SBNO2.TF,NA,57,NA,NA,NA,NA,NA,NA,NA,-0.18312965,NA,NA
SC5D.TF,28,48,-33.75357407,33.75357407,7.56E-202,7.56E-202,-15.14544594,15.14544594,-0.247510367,-0.165203477,-0.08230689,0.08230689
SCAF1.TF,8,68,-25.72023053,25.72023053,6.51E-137,6.51E-137,-12.43878662,12.43878662,-0.250527112,-0.190442067,-0.060085045,0.060085045
SCAF11.TF,23,8,-29.58852746,29.58852746,2.96E-156,2.96E-156,-13.30255077,13.30255077,0.725758251,1.272547032,-0.546788782,0.546788782
SCAF4.TF,3,46,63.60547293,-63.60547293,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.839389738,-0.091831186,0.931220924,-0.931220924
SCAF8.TF,NA,57,NA,NA,NA,NA,NA,NA,NA,-0.167633925,NA,NA
SCAI.TF,20,43,28.82133575,-28.82133575,4.07E-165,4.07E-165,13.6801381,-13.6801381,-0.086276638,-0.171761235,0.085484597,-0.085484597
SCAMP1-AS1.TF,13,43,-34.26547582,34.26547582,2.26E-210,2.26E-210,-15.46567107,15.46567107,-0.248686291,-0.147684764,-0.101001527,0.101001527
SCAMP1.TF,17,55,-26.80344296,26.80344296,1.26E-142,1.26E-142,-12.70004396,12.70004396,-0.241741832,-0.178408814,-0.063333018,0.063333018
SCAMP2.TF,6,11,30.27590622,-30.27590622,4.07E-182,4.07E-182,14.37687458,-14.37687458,1.220399486,0.690368354,0.530031132,-0.530031132
SCAMP3.TF,3,17,54.56927138,-54.56927138,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.918136185,0.072095514,0.84604067,-0.84604067
SCAMP4.TF,NA,46,NA,NA,NA,NA,NA,NA,NA,-0.176632778,NA,NA
SCAMP5.TF,34,55,-29.2721327,29.2721327,4.08E-161,4.08E-161,-13.51096917,13.51096917,-0.242297937,-0.178064917,-0.064233021,0.064233021
SCAND1.TF,441,178,-56.47578917,56.47578917,0.00E+00,0.00E+00,-18.75968967,18.75968967,0.968035232,1.401267398,-0.433232166,0.433232166
SCAP.TF,NA,47,NA,NA,NA,NA,NA,NA,NA,-0.17092994,NA,NA
SCAPER.TF,8,79,-53.37464465,53.37464465,0.00E+00,0.00E+00,-18.75968967,18.75968967,-0.27197529,-0.164113093,-0.107862197,0.107862197
SCARB1.TF,29,60,-32.17434648,32.17434648,5.79E-191,5.79E-191,-14.72640561,14.72640561,-0.231479998,-0.152303123,-0.079176875,0.079176875
SCARB2.TF,3,29,66.5266449,-66.5266449,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.944295302,-0.103029162,1.047324464,-1.047324464
SCARF1.TF,33,54,-36.25249564,36.25249564,6.24E-225,6.24E-225,-15.99788161,15.99788161,-0.250980433,-0.166847008,-0.084133425,0.084133425
SCARF2.TF,37,54,-36.12998921,36.12998921,1.07E-223,1.07E-223,-15.9534756,15.9534756,-0.254603698,-0.176395479,-0.078208219,0.078208219
SCART1.TF,34,54,-24.05548593,24.05548593,4.11E-115,4.11E-115,-11.38719337,11.38719337,-0.250045408,-0.203051331,-0.046994077,0.046994077
SCCPDH.TF,2,49,-48.91469272,48.91469272,0.00E+00,0.00E+00,-18.75968967,18.75968967,-0.280756726,-0.173297872,-0.107458854,0.107458854
SCD.TF,38,59,-36.51530325,36.51530325,2.73E-228,2.73E-228,-16.11816325,16.11816325,-0.256896694,-0.182332998,-0.074563696,0.074563696
SCD5.TF,25,57,-41.15273424,41.15273424,8.10E-280,8.10E-280,-17.86247864,17.86247864,-0.244434137,-0.142586662,-0.101847475,0.101847475
SCFD1.TF,NA,41,NA,NA,NA,NA,NA,NA,NA,-0.141964219,NA,NA
SCFD2.TF,27,51,-23.52903758,23.52903758,4.85E-111,4.85E-111,-11.17986668,11.17986668,-0.230863547,-0.17432768,-0.056535867,0.056535867
SCGB3A1.TF,30,59,-39.80383667,39.80383667,7.73E-260,7.73E-260,-17.20709913,17.20709913,-0.250565243,-0.156149326,-0.094415917,0.094415917
SCIMP.TF,2,18,41.18308317,-41.18308317,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.747641974,-0.04934784,0.796989814,-0.796989814
SCLT1.TF,3,52,71.10034327,-71.10034327,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.737000492,-0.157785231,0.894785723,-0.894785723
SCLY.TF,27,72,-35.94776095,35.94776095,7.74E-233,7.74E-233,-16.27963411,16.27963411,-0.249758562,-0.178410196,-0.071348366,0.071348366
SCMH1.TF,21,64,-40.10962027,40.10962027,1.17E-269,1.17E-269,-17.53228638,17.53228638,-0.260375106,-0.177270465,-0.083104641,0.083104641
SCML1.TF,30,62,-30.93829979,30.93829979,1.67E-179,1.67E-179,-14.27200124,14.27200124,-0.237854808,-0.170980697,-0.066874111,0.066874111
SCML2.TF,38,54,-25.74418593,25.74418593,2.88E-129,2.88E-129,-12.08033951,12.08033951,-0.249803372,-0.199724051,-0.05007932,0.05007932
SCML4.TF,7,41,151.3206258,-151.3206258,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.21824015,-0.102274927,1.320515078,-1.320515078
SCN1B.TF,30,56,-41.32202987,41.32202987,1.42E-273,1.42E-273,-17.66030867,17.66030867,-0.259881916,-0.167602785,-0.092279131,0.092279131
SCN3A.TF,31,58,-25.76712846,25.76712846,1.04E-130,1.04E-130,-12.14886433,12.14886433,-0.235573913,-0.178947268,-0.056626645,0.056626645
SCN8A.TF,32,65,-26.26258821,26.26258821,2.12E-135,2.12E-135,-12.36866524,12.36866524,-0.227642355,-0.167752281,-0.059890075,0.059890075
SCN9A.TF,42,64,-42.68855027,42.68855027,3.93E-289,3.93E-289,-18.15994085,18.15994085,-0.248033576,-0.154987214,-0.093046361,0.093046361
SCNM1.TF,3,5,-34.92300436,34.92300436,4.83E-212,4.83E-212,-15.52766278,15.52766278,0.359703057,1.231228271,-0.871525214,0.871525214
SCNN1A.TF,37,50,-22.44471059,22.44471059,2.68E-101,2.68E-101,-10.66760436,10.66760436,-0.239453562,-0.190534762,-0.0489188,0.0489188
SCNN1D.TF,31,56,-40.84073261,40.84073261,1.04E-271,1.04E-271,-17.59941087,17.59941087,-0.256905338,-0.166223773,-0.090681565,0.090681565
SCO1.TF,3,72,-16.89397459,16.89397459,9.99E-63,9.99E-63,-8.337399312,8.337399312,-0.246266008,-0.189890789,-0.056375219,0.056375219
SCO2-1.TF,16,67,-35.99316868,35.99316868,4.78E-234,4.78E-234,-16.32231287,16.32231287,-0.254687414,-0.171911246,-0.082776168,0.082776168
SCO2.TF,36,35,-34.82882357,34.82882357,3.88E-205,3.88E-205,-15.26982843,15.26982843,-0.253194109,-0.155025119,-0.098168989,0.098168989
SCOC-AS1.TF,32,53,-40.5553285,40.5553285,8.16E-267,8.16E-267,-17.43873441,17.43873441,-0.254275298,-0.159907898,-0.0943674,0.0943674
SCOC.TF,4,51,48.45320251,-48.45320251,0.00E+00,0.00E+00,18.75968967,-18.75968967,0.232595724,-0.17423006,0.406825784,-0.406825784
SCP2.TF,11,13,49.71051202,-49.71051202,0.00E+00,0.00E+00,18.75968967,-18.75968967,1.347924762,0.599150467,0.748774295,-0.748774295
